Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Slice
192.168.56.112-60.61.0.1-80-2120-6,60.61.0.1,2120,192.168.56.112,80,6,09/07/2022 12:49:46 AM,1093,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.739249771272,546.5,361.3315651863258,802.0,291.0,0.0,0.0,0.0,0.0,0.0,291.0,291.0,0.0,291.0,291.0,0,0,0,0,20,44,914.9130832570904,1829.826166514181,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2121-6,60.61.0.1,2121,192.168.56.112,80,6,09/07/2022 12:49:47 AM,1106,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.4773960217,553.0,246.0731598529185,727.0,379.0,0.0,0.0,0.0,0.0,0.0,379.0,379.0,0.0,379.0,379.0,0,0,0,0,20,44,904.1591320072332,1808.3182640144664,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2122-6,60.61.0.1,2122,192.168.56.112,80,6,09/07/2022 12:49:48 AM,2985,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0251256281408,1492.5,863.3773798287746,2103.0,882.0,0.0,0.0,0.0,0.0,0.0,882.0,882.0,0.0,882.0,882.0,0,0,0,0,20,44,335.00837520938023,670.0167504187605,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2123-6,60.61.0.1,2123,192.168.56.112,80,6,09/07/2022 12:49:49 AM,2890,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0622837370242,1445.0,827.3149339882606,2030.0,860.0,0.0,0.0,0.0,0.0,0.0,860.0,860.0,0.0,860.0,860.0,0,0,0,0,20,44,346.0207612456747,692.0415224913494,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2124-6,60.61.0.1,2124,192.168.56.112,80,6,09/07/2022 12:49:50 AM,2835,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.2010582010582,1417.5,980.7571055057414,2111.0,724.0,0.0,0.0,0.0,0.0,0.0,724.0,724.0,0.0,724.0,724.0,0,0,0,0,20,44,352.7336860670194,705.4673721340388,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2125-6,60.61.0.1,2125,192.168.56.112,80,6,09/07/2022 12:49:51 AM,3052,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.961992136304,1526.0,862.670273047588,2136.0,916.0,0.0,0.0,0.0,0.0,0.0,916.0,916.0,0.0,916.0,916.0,0,0,0,0,20,44,327.653997378768,655.307994757536,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2126-6,60.61.0.1,2126,192.168.56.112,80,6,09/07/2022 12:49:52 AM,2340,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.051282051282,1170.0,646.2955980045044,1627.0,713.0,0.0,0.0,0.0,0.0,0.0,713.0,713.0,0.0,713.0,713.0,0,0,0,0,20,44,427.3504273504273,854.7008547008546,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2127-6,60.61.0.1,2127,192.168.56.112,80,6,09/07/2022 12:49:53 AM,2306,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.9540329575022,1153.0,762.2611101190982,1692.0,614.0,0.0,0.0,0.0,0.0,0.0,614.0,614.0,0.0,614.0,614.0,0,0,0,0,20,44,433.6513443191674,867.3026886383349,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2128-6,60.61.0.1,2128,192.168.56.112,80,6,09/07/2022 12:49:54 AM,1068,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.988764044944,534.0,192.3330444827409,670.0,398.0,0.0,0.0,0.0,0.0,0.0,398.0,398.0,0.0,398.0,398.0,0,0,0,0,20,44,936.3295880149814,1872.6591760299627,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2129-6,60.61.0.1,2129,192.168.56.112,80,6,09/07/2022 12:49:55 AM,1266,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.668246445497,633.0,179.60512242138307,760.0,506.0,0.0,0.0,0.0,0.0,0.0,506.0,506.0,0.0,506.0,506.0,0,0,0,0,20,44,789.8894154818325,1579.778830963665,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2130-6,60.61.0.1,2130,192.168.56.112,80,6,09/07/2022 12:49:56 AM,2861,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.5844110450892,1430.5,808.2230508962239,2002.0,859.0,0.0,0.0,0.0,0.0,0.0,859.0,859.0,0.0,859.0,859.0,0,0,0,0,20,44,349.52813701502976,699.0562740300595,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2131-6,60.61.0.1,2131,192.168.56.112,80,6,09/07/2022 12:49:57 AM,823,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645.200486026732,411.5,253.85133444597056,591.0,232.0,0.0,0.0,0.0,0.0,0.0,232.0,232.0,0.0,232.0,232.0,0,0,0,0,20,44,1215.0668286755772,2430.1336573511544,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2132-6,60.61.0.1,2132,192.168.56.112,80,6,09/07/2022 12:49:58 AM,1048,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2862.595419847328,524.0,296.98484809835,734.0,314.0,0.0,0.0,0.0,0.0,0.0,314.0,314.0,0.0,314.0,314.0,0,0,0,0,20,44,954.1984732824428,1908.3969465648847,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2133-6,60.61.0.1,2133,192.168.56.112,80,6,09/07/2022 12:49:59 AM,3519,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.5149190110827,1759.5,928.4312036979368,2416.0,1103.0,0.0,0.0,0.0,0.0,0.0,1103.0,1103.0,0.0,1103.0,1103.0,0,0,0,0,20,44,284.1716396703609,568.3432793407218,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2134-6,60.61.0.1,2134,192.168.56.112,80,6,09/07/2022 12:50:00 AM,2952,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.260162601626,1476.0,1047.9322497184637,2217.0,735.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,0.0,735.0,735.0,0,0,0,0,20,44,338.7533875338753,677.5067750677506,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2135-6,60.61.0.1,2135,192.168.56.112,80,6,09/07/2022 12:50:01 AM,1359,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.5055187637968,679.5,368.4026329981913,940.0,419.0,0.0,0.0,0.0,0.0,0.0,419.0,419.0,0.0,419.0,419.0,0,0,0,0,20,44,735.8351729212657,1471.670345842531,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2136-6,60.61.0.1,2136,192.168.56.112,80,6,09/07/2022 12:50:02 AM,3311,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.070673512534,1655.5,794.0809152724929,2217.0,1094.0,0.0,0.0,0.0,0.0,0.0,1094.0,1094.0,0.0,1094.0,1094.0,0,0,0,0,20,44,302.0235578375113,604.0471156750226,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2137-6,60.61.0.1,2137,192.168.56.112,80,6,09/07/2022 12:50:03 AM,947,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167.898627243928,473.5,276.4787514439401,669.0,278.0,0.0,0.0,0.0,0.0,0.0,278.0,278.0,0.0,278.0,278.0,0,0,0,0,20,44,1055.9662090813094,2111.932418162619,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2138-6,60.61.0.1,2138,192.168.56.112,80,6,09/07/2022 12:50:04 AM,1320,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.7272727272725,660.0,421.4356415871823,958.0,362.0,0.0,0.0,0.0,0.0,0.0,362.0,362.0,0.0,362.0,362.0,0,0,0,0,20,44,757.5757575757576,1515.1515151515152,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2139-6,60.61.0.1,2139,192.168.56.112,80,6,09/07/2022 12:50:05 AM,1502,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.336884154461,751.0,485.0752518939716,1094.0,408.0,0.0,0.0,0.0,0.0,0.0,408.0,408.0,0.0,408.0,408.0,0,0,0,0,20,44,665.7789613848201,1331.5579227696403,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2140-6,60.61.0.1,2140,192.168.56.112,80,6,09/07/2022 12:50:06 AM,1159,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588.438308886972,579.5,405.1721856198917,866.0,293.0,0.0,0.0,0.0,0.0,0.0,293.0,293.0,0.0,293.0,293.0,0,0,0,0,20,44,862.8127696289904,1725.6255392579808,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2141-6,60.61.0.1,2141,192.168.56.112,80,6,09/07/2022 12:50:07 AM,1352,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218.934911242604,676.0,487.9036790187178,1021.0,331.0,0.0,0.0,0.0,0.0,0.0,331.0,331.0,0.0,331.0,331.0,0,0,0,0,20,44,739.6449704142012,1479.2899408284025,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2142-6,60.61.0.1,2142,192.168.56.112,80,6,09/07/2022 12:50:08 AM,1121,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.1819803746653,560.5,294.8635277547903,769.0,352.0,0.0,0.0,0.0,0.0,0.0,352.0,352.0,0.0,352.0,352.0,0,0,0,0,20,44,892.0606601248885,1784.121320249777,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2143-6,60.61.0.1,2143,192.168.56.112,80,6,09/07/2022 12:50:09 AM,1291,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.780015491867,645.5,508.4097756731277,1005.0,286.0,0.0,0.0,0.0,0.0,0.0,286.0,286.0,0.0,286.0,286.0,0,0,0,0,20,44,774.5933384972889,1549.1866769945775,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.3-0-0-0,60.61.0.3,0,192.168.56.112,0,0,09/07/2022 01:39:46 AM,724,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.430939226519,724.0,0.0,724.0,724.0,0.0,0.0,0.0,0.0,0.0,724.0,724.0,0.0,724.0,724.0,0,0,0,0,0,0,0.0,2762.430939226519,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2144-6,60.61.0.1,2144,192.168.56.112,80,6,09/07/2022 12:50:10 AM,924,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246.753246753247,462.0,343.6538956566621,705.0,219.0,0.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0,219.0,219.0,0,0,0,0,20,44,1082.2510822510822,2164.5021645021643,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2145-6,60.61.0.1,2145,192.168.56.112,80,6,09/07/2022 12:50:11 AM,1066,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814.258911819887,533.0,415.77878733769,827.0,239.0,0.0,0.0,0.0,0.0,0.0,239.0,239.0,0.0,239.0,239.0,0,0,0,0,20,44,938.0863039399624,1876.1726078799247,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2146-6,60.61.0.1,2146,192.168.56.112,80,6,09/07/2022 12:50:12 AM,2346,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.772378516624,1173.0,586.8986283848344,1588.0,758.0,0.0,0.0,0.0,0.0,0.0,758.0,758.0,0.0,758.0,758.0,0,0,0,0,20,44,426.25745950554136,852.5149190110827,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2147-6,60.61.0.1,2147,192.168.56.112,80,6,09/07/2022 12:50:13 AM,2233,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.4841021047916,1116.5,613.0615792887367,1550.0,683.0,0.0,0.0,0.0,0.0,0.0,683.0,683.0,0.0,683.0,683.0,0,0,0,0,20,44,447.82803403493057,895.6560680698611,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.2-0-0-0,60.61.0.2,0,192.168.56.112,0,0,09/07/2022 01:41:13 AM,119462818,119,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0089932919546567,499844.42677824246,502333.92758008646,1039167.0,173.0,118448057.0,1003797.0932203392,6245.316268927253,1039427.0,999800.0,119462818.0,995523.4833333336,91772.69516536868,1039993.0,931.0,0,0,0,0,0,0,0.996125840594184,1.0128674513604727,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,119,0,121,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2148-6,60.61.0.1,2148,192.168.56.112,80,6,09/07/2022 12:50:14 AM,1259,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382.84352660842,629.5,497.0960671741429,981.0,278.0,0.0,0.0,0.0,0.0,0.0,278.0,278.0,0.0,278.0,278.0,0,0,0,0,20,44,794.2811755361398,1588.5623510722796,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2149-6,60.61.0.1,2149,192.168.56.112,80,6,09/07/2022 12:50:15 AM,2611,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.9850631941786,1305.5,666.8016946589144,1777.0,834.0,0.0,0.0,0.0,0.0,0.0,834.0,834.0,0.0,834.0,834.0,0,0,0,0,20,44,382.9950210647261,765.9900421294523,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2150-6,60.61.0.1,2150,192.168.56.112,80,6,09/07/2022 12:50:16 AM,2504,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.0830670926516,1252.0,657.6093065034892,1717.0,787.0,0.0,0.0,0.0,0.0,0.0,787.0,787.0,0.0,787.0,787.0,0,0,0,0,20,44,399.3610223642172,798.7220447284344,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2151-6,60.61.0.1,2151,192.168.56.112,80,6,09/07/2022 12:50:17 AM,2701,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.6997408367272,1350.5,911.4606409494596,1995.0,706.0,0.0,0.0,0.0,0.0,0.0,706.0,706.0,0.0,706.0,706.0,0,0,0,0,20,44,370.2332469455757,740.4664938911515,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2152-6,60.61.0.1,2152,192.168.56.112,80,6,09/07/2022 12:50:18 AM,2872,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.568245125348,1436.0,724.0773439350247,1948.0,924.0,0.0,0.0,0.0,0.0,0.0,924.0,924.0,0.0,924.0,924.0,0,0,0,0,20,44,348.18941504178275,696.3788300835655,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2153-6,60.61.0.1,2153,192.168.56.112,80,6,09/07/2022 12:50:19 AM,2292,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.9005235602094,1146.0,528.9158723275375,1520.0,772.0,0.0,0.0,0.0,0.0,0.0,772.0,772.0,0.0,772.0,772.0,0,0,0,0,20,44,436.3001745200698,872.6003490401396,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2154-6,60.61.0.1,2154,192.168.56.112,80,6,09/07/2022 12:50:20 AM,2477,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.1425111021397,1238.5,518.3092706097393,1605.0,872.0,0.0,0.0,0.0,0.0,0.0,872.0,872.0,0.0,872.0,872.0,0,0,0,0,20,44,403.7141703673799,807.4283407347598,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2155-6,60.61.0.1,2155,192.168.56.112,80,6,09/07/2022 12:50:21 AM,2512,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.2675159235669,1256.0,565.685424949238,1656.0,856.0,0.0,0.0,0.0,0.0,0.0,856.0,856.0,0.0,856.0,856.0,0,0,0,0,20,44,398.0891719745223,796.1783439490446,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
192.168.56.112-60.61.0.1-80-2156-6,60.61.0.1,2156,192.168.56.112,80,6,09/07/2022 12:50:22 AM,1136,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640.845070422535,568.0,222.03152929257595,725.0,411.0,0.0,0.0,0.0,0.0,0.0,411.0,411.0,0.0,411.0,411.0,0,0,0,0,20,44,880.2816901408451,1760.56338028169,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,1
