Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Slice
192.168.56.112-60.61.0.1-80-7874-6,60.61.0.1,7874,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2144178,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327583810672434,2144178.0,0.0,2144178.0,2144178.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4663791905336217,0.4663791905336217,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7875-6,60.61.0.1,7875,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2144108,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327888333983176,2144108.0,0.0,2144108.0,2144108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4663944166991587,0.4663944166991587,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7876-6,60.61.0.1,7876,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2144041,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328179824919391,2144041.0,0.0,2144041.0,2144041.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664089912459696,0.4664089912459696,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7877-6,60.61.0.1,7877,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2144123,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327823077314128,2144123.0,0.0,2144123.0,2144123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4663911538657064,0.4663911538657064,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7878-6,60.61.0.1,7878,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2144076,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328027551262176,2144076.0,0.0,2144076.0,2144076.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664013775631087,0.4664013775631087,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7879-6,60.61.0.1,7879,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2144076,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328027551262176,2144076.0,0.0,2144076.0,2144076.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664013775631087,0.4664013775631087,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7880-6,60.61.0.1,7880,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2144019,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932827554233428,2144019.0,0.0,2144019.0,2144019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664137771167139,0.4664137771167139,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7881-6,60.61.0.1,7881,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143974,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328471334074012,2143974.0,0.0,2143974.0,2143974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664235667037006,0.4664235667037006,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7882-6,60.61.0.1,7882,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143974,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328471334074012,2143974.0,0.0,2143974.0,2143974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664235667037006,0.4664235667037006,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7883-6,60.61.0.1,7883,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2144013,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328301647424712,2144013.0,0.0,2144013.0,2144013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664150823712356,0.4664150823712356,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7884-6,60.61.0.1,7884,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143971,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328484387148892,2143971.0,0.0,2143971.0,2143971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664242193574446,0.4664242193574446,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7885-6,60.61.0.1,7885,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143906,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328767212741604,2143906.0,0.0,2143906.0,2143906.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664383606370802,0.4664383606370802,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7886-6,60.61.0.1,7886,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143861,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93289630251215,2143861.0,0.0,2143861.0,2143861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664481512560749,0.4664481512560749,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7887-6,60.61.0.1,7887,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143861,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93289630251215,2143861.0,0.0,2143861.0,2143861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664481512560749,0.4664481512560749,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7888-6,60.61.0.1,7888,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143814,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329167549050432,2143814.0,0.0,2143814.0,2143814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664583774525215,0.4664583774525215,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7889-6,60.61.0.1,7889,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143851,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329006540100034,2143851.0,0.0,2143851.0,2143851.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664503270050017,0.4664503270050017,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7890-6,60.61.0.1,7890,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143813,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329171900720816,2143813.0,0.0,2143813.0,2143813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664585950360408,0.4664585950360408,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7891-6,60.61.0.1,7891,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143761,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329398193175452,2143761.0,0.0,2143761.0,2143761.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664699096587726,0.4664699096587726,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7892-6,60.61.0.1,7892,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143718,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329585327920932,2143718.0,0.0,2143718.0,2143718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664792663960465,0.4664792663960465,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7893-6,60.61.0.1,7893,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143750,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329446064139942,2143750.0,0.0,2143750.0,2143750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664723032069971,0.4664723032069971,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7894-6,60.61.0.1,7894,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143750,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329446064139942,2143750.0,0.0,2143750.0,2143750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664723032069971,0.4664723032069971,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7895-6,60.61.0.1,7895,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143674,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329776822408632,2143674.0,0.0,2143674.0,2143674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4664888411204316,0.4664888411204316,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7896-6,60.61.0.1,7896,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143613,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330042316406923,2143613.0,0.0,2143613.0,2143613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665021158203462,0.4665021158203462,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7897-6,60.61.0.1,7897,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143609,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330059726377338,2143609.0,0.0,2143609.0,2143609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665029863188669,0.4665029863188669,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7898-6,60.61.0.1,7898,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143525,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933042535076568,2143525.0,0.0,2143525.0,2143525.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665212675382839,0.4665212675382839,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7899-6,60.61.0.1,7899,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143439,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933079971018536,2143439.0,0.0,2143439.0,2143439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.466539985509268,0.466539985509268,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7900-6,60.61.0.1,7900,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143337,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331243756814724,2143337.0,0.0,2143337.0,2143337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665621878407362,0.4665621878407362,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7901-6,60.61.0.1,7901,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143406,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330943367705418,2143406.0,0.0,2143406.0,2143406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665471683852709,0.4665471683852709,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7902-6,60.61.0.1,7902,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143298,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331413550518872,2143298.0,0.0,2143298.0,2143298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665706775259436,0.4665706775259436,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7903-6,60.61.0.1,7903,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143298,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331413550518872,2143298.0,0.0,2143298.0,2143298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665706775259436,0.4665706775259436,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7904-6,60.61.0.1,7904,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143298,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331413550518872,2143298.0,0.0,2143298.0,2143298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665706775259436,0.4665706775259436,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7905-6,60.61.0.1,7905,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143169,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331975219873002,2143169.0,0.0,2143169.0,2143169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665987609936501,0.4665987609936501,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7906-6,60.61.0.1,7906,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143241,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331661721663592,2143241.0,0.0,2143241.0,2143241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665830860831796,0.4665830860831796,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7907-6,60.61.0.1,7907,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143194,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331866363940924,2143194.0,0.0,2143194.0,2143194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4665933181970461,0.4665933181970461,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7908-6,60.61.0.1,7908,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143162,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332005699989082,2143162.0,0.0,2143162.0,2143162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4666002849994541,0.4666002849994541,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7909-6,60.61.0.1,7909,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143100,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332275675423451,2143100.0,0.0,2143100.0,2143100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4666137837711726,0.4666137837711726,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7910-6,60.61.0.1,7910,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143055,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332471635119024,2143055.0,0.0,2143055.0,2143055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4666235817559512,0.4666235817559512,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7911-6,60.61.0.1,7911,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2143003,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332698087683498,2143003.0,0.0,2143003.0,2143003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4666349043841749,0.4666349043841749,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7912-6,60.61.0.1,7912,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2142961,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933288099970088,2142961.0,0.0,2142961.0,2142961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.466644049985044,0.466644049985044,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7913-6,60.61.0.1,7913,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2142847,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933337751132022,2142847.0,0.0,2142847.0,2142847.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.466668875566011,0.466668875566011,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7914-6,60.61.0.1,7914,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2142847,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933337751132022,2142847.0,0.0,2142847.0,2142847.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.466668875566011,0.466668875566011,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7915-6,60.61.0.1,7915,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2142917,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333072629504549,2142917.0,0.0,2142917.0,2142917.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4666536314752274,0.4666536314752274,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7916-6,60.61.0.1,7916,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2142875,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333255556203698,2142875.0,0.0,2142875.0,2142875.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4666627778101849,0.4666627778101849,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-7917-6,60.61.0.1,7917,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2142817,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333508181053258,2142817.0,0.0,2142817.0,2142817.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4666754090526629,0.4666754090526629,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
